BULK IMPORT LOG
Timestamp: 2026-01-03 13:22:34
Source File: grade_records.csv
Format: 5 columns, with GradeID
Has Header: true
=========================================

Line 1: SKIPPED - Header row: ﻿GradeRecordID,StudentID,SubjectName,SubjectType,Grade
Row 1: SUCCESS - GRD00001, STU001, Music (Elective), 95.0%
Row 4757: SUCCESS - GRD04757, STU007, History (Core), 92.0%
Row 4758: SUCCESS - GRD04758, STU008, Mathematics (Core), 59.0%
Row 4759: SUCCESS - GRD04759, STU009, English (Core), 72.0%
Row 4760: SUCCESS - GRD04760, STU010, Science (Core), 82.0%
Row 4761: SUCCESS - GRD04761, STU011, Geography (Core), 59.0%
Row 4762: SUCCESS - GRD04762, STU012, Art (Elective), 60.0%
Row 4763: SUCCESS - GRD04763, STU013, Drama (Elective), 65.0%
Row 4764: SUCCESS - GRD04764, STU014, Computer Science (Elective), 71.0%
Row 4765: SUCCESS - GRD04765, STU015, Robotics (Elective), 94.0%
Row 4766: SUCCESS - GRD04766, STU016, Physical Education (Elective), 83.0%
Row 4767: SUCCESS - GRD04767, STU017, Dance (Elective), 40.0%
Row 4768: SUCCESS - GRD04768, STU018, Cooking (Elective), 80.0%
Row 4769: SUCCESS - GRD04769, STU019, Photography (Elective), 48.0%
Row 4770: SUCCESS - GRD04770, STU020, Debate (Elective), 83.0%
Row 4771: SUCCESS - GRD04771, STU021, Music (Elective), 83.0%
Row 4772: SUCCESS - GRD04772, STU022, History (Core), 91.0%
Row 4773: SUCCESS - GRD04773, STU023, Mathematics (Core), 85.0%
Row 4774: SUCCESS - GRD04774, STU024, English (Core), 75.0%
Row 4775: SUCCESS - GRD04775, STU025, Science (Core), 77.0%
Row 4776: SUCCESS - GRD04776, STU026, Geography (Core), 91.0%
Row 4777: SUCCESS - GRD04777, STU027, Art (Elective), 88.0%
Row 4778: SUCCESS - GRD04778, STU028, Drama (Elective), 77.0%
Row 4779: SUCCESS - GRD04779, STU029, Computer Science (Elective), 77.0%
Row 4780: SUCCESS - GRD04780, STU030, Robotics (Elective), 79.0%
Row 4781: SUCCESS - GRD04781, STU031, Physical Education (Elective), 40.0%
Row 4782: SUCCESS - GRD04782, STU032, Dance (Elective), 55.0%
Row 4783: SUCCESS - GRD04783, STU033, Cooking (Elective), 67.0%
Row 4784: SUCCESS - GRD04784, STU034, Photography (Elective), 67.0%
Row 4785: SUCCESS - GRD04785, STU035, Debate (Elective), 69.0%
Row 4786: SUCCESS - GRD04786, STU036, Music (Elective), 53.0%
Row 4787: SUCCESS - GRD04787, STU037, History (Core), 72.0%
Row 4788: SUCCESS - GRD04788, STU038, Mathematics (Core), 59.0%
Row 4789: SUCCESS - GRD04789, STU039, English (Core), 77.0%
Row 4790: SUCCESS - GRD04790, STU040, Science (Core), 67.0%
Row 4791: SUCCESS - GRD04791, STU041, Geography (Core), 90.0%
Row 4792: SUCCESS - GRD04792, STU042, Art (Elective), 88.0%
Row 4793: SUCCESS - GRD04793, STU043, Drama (Elective), 67.0%
Row 4794: SUCCESS - GRD04794, STU044, Computer Science (Elective), 51.0%
Row 4795: SUCCESS - GRD04795, STU045, Robotics (Elective), 62.0%
Row 4796: SUCCESS - GRD04796, STU046, Physical Education (Elective), 82.0%
Row 4797: SUCCESS - GRD04797, STU047, Dance (Elective), 65.0%
Row 4798: SUCCESS - GRD04798, STU048, Cooking (Elective), 71.0%
Row 4799: SUCCESS - GRD04799, STU049, Photography (Elective), 75.0%
Row 4800: SUCCESS - GRD04800, STU050, Debate (Elective), 63.0%
Row 4801: SUCCESS - GRD04801, STU001, Music (Elective), 97.0%
Row 4802: SUCCESS - GRD04802, STU002, History (Core), 65.0%
Row 4803: SUCCESS - GRD04803, STU003, Mathematics (Core), 65.0%
Row 4804: SUCCESS - GRD04804, STU004, English (Core), 45.0%
Row 4805: SUCCESS - GRD04805, STU005, Science (Core), 89.0%
Row 4806: SUCCESS - GRD04806, STU006, Geography (Core), 60.0%
Row 4807: SUCCESS - GRD04807, STU007, Art (Elective), 80.0%
Row 4808: SUCCESS - GRD04808, STU008, Drama (Elective), 56.0%
Row 4809: SUCCESS - GRD04809, STU009, Computer Science (Elective), 79.0%
Row 4810: SUCCESS - GRD04810, STU010, Robotics (Elective), 51.0%
Row 4811: SUCCESS - GRD04811, STU011, Physical Education (Elective), 92.0%
Row 4812: SUCCESS - GRD04812, STU012, Dance (Elective), 69.0%
Row 4813: SUCCESS - GRD04813, STU013, Cooking (Elective), 63.0%
Row 4814: SUCCESS - GRD04814, STU014, Photography (Elective), 77.0%
Row 4815: SUCCESS - GRD04815, STU015, Debate (Elective), 89.0%
Row 4816: SUCCESS - GRD04816, STU016, Music (Elective), 73.0%
Row 4817: SUCCESS - GRD04817, STU017, History (Core), 76.0%
Row 4818: SUCCESS - GRD04818, STU018, Mathematics (Core), 60.0%
Row 4819: SUCCESS - GRD04819, STU019, English (Core), 53.0%
Row 4820: SUCCESS - GRD04820, STU020, Science (Core), 40.0%
Row 4821: SUCCESS - GRD04821, STU021, Geography (Core), 71.0%
Row 4822: SUCCESS - GRD04822, STU022, Art (Elective), 94.0%
Row 4823: SUCCESS - GRD04823, STU023, Drama (Elective), 84.0%
Row 4824: SUCCESS - GRD04824, STU024, Computer Science (Elective), 83.0%
Row 4825: SUCCESS - GRD04825, STU025, Robotics (Elective), 99.0%
Row 4826: SUCCESS - GRD04826, STU026, Physical Education (Elective), 84.0%
Row 4827: SUCCESS - GRD04827, STU027, Dance (Elective), 43.0%
Row 4828: SUCCESS - GRD04828, STU028, Cooking (Elective), 81.0%
Row 4829: SUCCESS - GRD04829, STU029, Photography (Elective), 60.0%
Row 4830: SUCCESS - GRD04830, STU030, Debate (Elective), 97.0%
Row 4831: SUCCESS - GRD04831, STU031, Music (Elective), 52.0%
Row 4832: SUCCESS - GRD04832, STU032, History (Core), 96.0%
Row 4833: SUCCESS - GRD04833, STU033, Mathematics (Core), 72.0%
Row 4834: SUCCESS - GRD04834, STU034, English (Core), 80.0%
Row 4835: SUCCESS - GRD04835, STU035, Science (Core), 75.0%
Row 4836: SUCCESS - GRD04836, STU036, Geography (Core), 96.0%
Row 4837: SUCCESS - GRD04837, STU037, Art (Elective), 78.0%
Row 4838: SUCCESS - GRD04838, STU038, Drama (Elective), 79.0%
Row 4839: SUCCESS - GRD04839, STU039, Computer Science (Elective), 96.0%
Row 4840: SUCCESS - GRD04840, STU040, Robotics (Elective), 83.0%
Row 4841: SUCCESS - GRD04841, STU041, Physical Education (Elective), 68.0%
Row 4842: SUCCESS - GRD04842, STU042, Dance (Elective), 85.0%
Row 4843: SUCCESS - GRD04843, STU043, Cooking (Elective), 69.0%
Row 4844: SUCCESS - GRD04844, STU044, Photography (Elective), 91.0%
Row 4845: SUCCESS - GRD04845, STU045, Debate (Elective), 94.0%
Row 4846: SUCCESS - GRD04846, STU046, Music (Elective), 74.0%
Row 4847: SUCCESS - GRD04847, STU047, History (Core), 97.0%
Row 4848: SUCCESS - GRD04848, STU048, Mathematics (Core), 81.0%
Row 4849: SUCCESS - GRD04849, STU049, English (Core), 65.0%
Row 4850: SUCCESS - GRD04850, STU050, Science (Core), 88.0%
Row 4851: SUCCESS - GRD04851, STU001, Geography (Core), 81.0%
Row 4852: SUCCESS - GRD04852, STU002, Art (Elective), 43.0%
Row 4853: SUCCESS - GRD04853, STU003, Drama (Elective), 93.0%
Row 4854: SUCCESS - GRD04854, STU004, Computer Science (Elective), 98.0%
Row 4855: SUCCESS - GRD04855, STU005, Robotics (Elective), 58.0%
Row 4856: SUCCESS - GRD04856, STU006, Physical Education (Elective), 65.0%
Row 4857: SUCCESS - GRD04857, STU007, Dance (Elective), 67.0%
Row 4858: SUCCESS - GRD04858, STU008, Cooking (Elective), 62.0%
Row 4859: SUCCESS - GRD04859, STU009, Photography (Elective), 89.0%
Row 4860: SUCCESS - GRD04860, STU010, Debate (Elective), 51.0%
Row 4861: SUCCESS - GRD04861, STU011, Music (Elective), 53.0%
Row 4862: SUCCESS - GRD04862, STU012, History (Core), 96.0%
Row 4863: SUCCESS - GRD04863, STU013, Mathematics (Core), 97.0%
Row 4864: SUCCESS - GRD04864, STU014, English (Core), 75.0%
Row 4865: SUCCESS - GRD04865, STU015, Science (Core), 86.0%
Row 4866: SUCCESS - GRD04866, STU016, Geography (Core), 41.0%
Row 4867: SUCCESS - GRD04867, STU017, Art (Elective), 75.0%
Row 4868: SUCCESS - GRD04868, STU018, Drama (Elective), 77.0%
Row 4869: SUCCESS - GRD04869, STU019, Computer Science (Elective), 88.0%
Row 4870: SUCCESS - GRD04870, STU020, Robotics (Elective), 69.0%
Row 4871: SUCCESS - GRD04871, STU021, Physical Education (Elective), 82.0%
Row 4872: SUCCESS - GRD04872, STU022, Dance (Elective), 50.0%
Row 4873: SUCCESS - GRD04873, STU023, Cooking (Elective), 100.0%
Row 4874: SUCCESS - GRD04874, STU024, Photography (Elective), 92.0%
Row 4875: SUCCESS - GRD04875, STU025, Debate (Elective), 94.0%
Row 4876: SUCCESS - GRD04876, STU026, Music (Elective), 95.0%
Row 4877: SUCCESS - GRD04877, STU027, History (Core), 52.0%
Row 4878: SUCCESS - GRD04878, STU028, Mathematics (Core), 57.0%
Row 4879: SUCCESS - GRD04879, STU029, English (Core), 50.0%
Row 4880: SUCCESS - GRD04880, STU030, Science (Core), 74.0%
Row 4881: SUCCESS - GRD04881, STU031, Geography (Core), 89.0%
Row 4882: SUCCESS - GRD04882, STU032, Art (Elective), 57.0%
Row 4883: SUCCESS - GRD04883, STU033, Drama (Elective), 60.0%
Row 4884: SUCCESS - GRD04884, STU034, Computer Science (Elective), 45.0%
Row 4885: SUCCESS - GRD04885, STU035, Robotics (Elective), 40.0%
Row 4886: SUCCESS - GRD04886, STU036, Physical Education (Elective), 68.0%
Row 4887: SUCCESS - GRD04887, STU037, Dance (Elective), 42.0%
Row 4888: SUCCESS - GRD04888, STU038, Cooking (Elective), 89.0%
Row 4889: SUCCESS - GRD04889, STU039, Photography (Elective), 85.0%
Row 4890: SUCCESS - GRD04890, STU040, Debate (Elective), 65.0%
Row 4891: SUCCESS - GRD04891, STU041, Music (Elective), 74.0%
Row 4892: SUCCESS - GRD04892, STU042, History (Core), 54.0%
Row 4893: SUCCESS - GRD04893, STU043, Mathematics (Core), 68.0%
Row 4894: SUCCESS - GRD04894, STU044, English (Core), 74.0%
Row 4895: SUCCESS - GRD04895, STU045, Science (Core), 54.0%
Row 4896: SUCCESS - GRD04896, STU046, Geography (Core), 93.0%
Row 4897: SUCCESS - GRD04897, STU047, Art (Elective), 96.0%
Row 4898: SUCCESS - GRD04898, STU048, Drama (Elective), 91.0%
Row 4899: SUCCESS - GRD04899, STU049, Computer Science (Elective), 58.0%
Row 4900: SUCCESS - GRD04900, STU050, Robotics (Elective), 91.0%
Row 4901: SUCCESS - GRD04901, STU001, Physical Education (Elective), 70.0%
Row 4902: SUCCESS - GRD04902, STU002, Dance (Elective), 52.0%
Row 4903: SUCCESS - GRD04903, STU003, Cooking (Elective), 59.0%
Row 4904: SUCCESS - GRD04904, STU004, Photography (Elective), 93.0%
Row 4905: SUCCESS - GRD04905, STU005, Debate (Elective), 77.0%
Row 4906: SUCCESS - GRD04906, STU006, Music (Elective), 68.0%
Row 4907: SUCCESS - GRD04907, STU007, History (Core), 86.0%
Row 4908: SUCCESS - GRD04908, STU008, Mathematics (Core), 41.0%
Row 4909: SUCCESS - GRD04909, STU009, English (Core), 55.0%
Row 4910: SUCCESS - GRD04910, STU010, Science (Core), 75.0%
Row 4911: SUCCESS - GRD04911, STU011, Geography (Core), 48.0%
Row 4912: SUCCESS - GRD04912, STU012, Art (Elective), 46.0%
Row 4913: SUCCESS - GRD04913, STU013, Drama (Elective), 89.0%
Row 4914: SUCCESS - GRD04914, STU014, Computer Science (Elective), 60.0%
Row 4915: SUCCESS - GRD04915, STU015, Robotics (Elective), 51.0%
Row 4916: SUCCESS - GRD04916, STU016, Physical Education (Elective), 42.0%
Row 4917: SUCCESS - GRD04917, STU017, Dance (Elective), 95.0%
Row 4918: SUCCESS - GRD04918, STU018, Cooking (Elective), 73.0%
Row 4919: SUCCESS - GRD04919, STU019, Photography (Elective), 59.0%
Row 4920: SUCCESS - GRD04920, STU020, Debate (Elective), 89.0%
Row 4921: SUCCESS - GRD04921, STU021, Music (Elective), 62.0%
Row 4922: SUCCESS - GRD04922, STU022, History (Core), 41.0%
Row 4923: SUCCESS - GRD04923, STU023, Mathematics (Core), 48.0%
Row 4924: SUCCESS - GRD04924, STU024, English (Core), 54.0%
Row 4925: SUCCESS - GRD04925, STU025, Science (Core), 93.0%
Row 4926: SUCCESS - GRD04926, STU026, Geography (Core), 93.0%
Row 4927: SUCCESS - GRD04927, STU027, Art (Elective), 48.0%
Row 4928: SUCCESS - GRD04928, STU028, Drama (Elective), 74.0%
Row 4929: SUCCESS - GRD04929, STU029, Computer Science (Elective), 59.0%
Row 4930: SUCCESS - GRD04930, STU030, Robotics (Elective), 94.0%
Row 4931: SUCCESS - GRD04931, STU031, Physical Education (Elective), 64.0%
Row 4932: SUCCESS - GRD04932, STU032, Dance (Elective), 90.0%
Row 4933: SUCCESS - GRD04933, STU033, Cooking (Elective), 50.0%
Row 4934: SUCCESS - GRD04934, STU034, Photography (Elective), 99.0%
Row 4935: SUCCESS - GRD04935, STU035, Debate (Elective), 94.0%
Row 4936: SUCCESS - GRD04936, STU036, Music (Elective), 57.0%
Row 4937: SUCCESS - GRD04937, STU037, History (Core), 72.0%
Row 4938: SUCCESS - GRD04938, STU038, Mathematics (Core), 66.0%
Row 4939: SUCCESS - GRD04939, STU039, English (Core), 47.0%
Row 4940: SUCCESS - GRD04940, STU040, Science (Core), 79.0%
Row 4941: SUCCESS - GRD04941, STU041, Geography (Core), 79.0%
Row 4942: SUCCESS - GRD04942, STU042, Art (Elective), 49.0%
Row 4943: SUCCESS - GRD04943, STU043, Drama (Elective), 100.0%
Row 4944: SUCCESS - GRD04944, STU044, Computer Science (Elective), 50.0%
Row 4945: SUCCESS - GRD04945, STU045, Robotics (Elective), 64.0%
Row 4946: SUCCESS - GRD04946, STU046, Physical Education (Elective), 42.0%
Row 4947: SUCCESS - GRD04947, STU047, Dance (Elective), 78.0%
Row 4948: SUCCESS - GRD04948, STU048, Cooking (Elective), 76.0%
Row 4949: SUCCESS - GRD04949, STU049, Photography (Elective), 95.0%
Row 4950: SUCCESS - GRD04950, STU050, Debate (Elective), 56.0%
Row 4951: SUCCESS - GRD04951, STU001, Music (Elective), 97.0%
Row 4952: SUCCESS - GRD04952, STU002, History (Core), 96.0%
Row 4953: SUCCESS - GRD04953, STU003, Mathematics (Core), 66.0%
Row 4954: SUCCESS - GRD04954, STU004, English (Core), 58.0%
Row 4955: SUCCESS - GRD04955, STU005, Science (Core), 44.0%
Row 4956: SUCCESS - GRD04956, STU006, Geography (Core), 75.0%
Row 4957: SUCCESS - GRD04957, STU007, Art (Elective), 43.0%
Row 4958: SUCCESS - GRD04958, STU008, Drama (Elective), 80.0%
Row 4959: SUCCESS - GRD04959, STU009, Computer Science (Elective), 58.0%
Row 4960: SUCCESS - GRD04960, STU010, Robotics (Elective), 75.0%
Row 4961: SUCCESS - GRD04961, STU011, Physical Education (Elective), 91.0%
Row 4962: SUCCESS - GRD04962, STU012, Dance (Elective), 61.0%
Row 4963: SUCCESS - GRD04963, STU013, Cooking (Elective), 100.0%
Row 4964: SUCCESS - GRD04964, STU014, Photography (Elective), 66.0%
Row 4965: SUCCESS - GRD04965, STU015, Debate (Elective), 58.0%
Row 4966: SUCCESS - GRD04966, STU016, Music (Elective), 62.0%
Row 4967: SUCCESS - GRD04967, STU017, History (Core), 95.0%
Row 4968: SUCCESS - GRD04968, STU018, Mathematics (Core), 71.0%
Row 4969: SUCCESS - GRD04969, STU019, English (Core), 76.0%
Row 4970: SUCCESS - GRD04970, STU020, Science (Core), 75.0%
Row 4971: SUCCESS - GRD04971, STU021, Geography (Core), 53.0%
Row 4972: SUCCESS - GRD04972, STU022, Art (Elective), 70.0%
Row 4973: SUCCESS - GRD04973, STU023, Drama (Elective), 69.0%
Row 4974: SUCCESS - GRD04974, STU024, Computer Science (Elective), 47.0%
Row 4975: SUCCESS - GRD04975, STU025, Robotics (Elective), 81.0%
Row 4976: SUCCESS - GRD04976, STU026, Physical Education (Elective), 92.0%
Row 4977: SUCCESS - GRD04977, STU027, Dance (Elective), 43.0%
Row 4978: SUCCESS - GRD04978, STU028, Cooking (Elective), 63.0%
Row 4979: SUCCESS - GRD04979, STU029, Photography (Elective), 48.0%
Row 4980: SUCCESS - GRD04980, STU030, Debate (Elective), 100.0%
Row 4981: SUCCESS - GRD04981, STU031, Music (Elective), 87.0%
Row 4982: SUCCESS - GRD04982, STU032, History (Core), 52.0%
Row 4983: SUCCESS - GRD04983, STU033, Mathematics (Core), 79.0%
Row 4984: SUCCESS - GRD04984, STU034, English (Core), 70.0%
Row 4985: SUCCESS - GRD04985, STU035, Science (Core), 60.0%
Row 4986: SUCCESS - GRD04986, STU036, Geography (Core), 83.0%
Row 4987: SUCCESS - GRD04987, STU037, Art (Elective), 78.0%
Row 4988: SUCCESS - GRD04988, STU038, Drama (Elective), 86.0%
Row 4989: SUCCESS - GRD04989, STU039, Computer Science (Elective), 55.0%
Row 4990: SUCCESS - GRD04990, STU040, Robotics (Elective), 47.0%
Row 4991: SUCCESS - GRD04991, STU041, Physical Education (Elective), 90.0%
Row 4992: SUCCESS - GRD04992, STU042, Dance (Elective), 45.0%
Row 4993: SUCCESS - GRD04993, STU043, Cooking (Elective), 48.0%
Row 4994: SUCCESS - GRD04994, STU044, Photography (Elective), 82.0%
Row 4995: SUCCESS - GRD04995, STU045, Debate (Elective), 98.0%
Row 4996: SUCCESS - GRD04996, STU046, Music (Elective), 40.0%
Row 4997: SUCCESS - GRD04997, STU047, History (Core), 73.0%
Row 4998: SUCCESS - GRD04998, STU048, Mathematics (Core), 67.0%
Row 4999: SUCCESS - GRD04999, STU049, English (Core), 43.0%
Row 5000: SUCCESS - GRD05000, STU050, Science (Core), 48.0%
Row 5001: SUCCESS - GRD05001, STU001, Geography (Core), 53.0%
Row 5002: SUCCESS - GRD05002, STU002, Art (Elective), 69.0%
Row 5003: SUCCESS - GRD05003, STU003, Drama (Elective), 96.0%
Row 5004: SUCCESS - GRD05004, STU004, Computer Science (Elective), 91.0%
Row 5005: SUCCESS - GRD05005, STU005, Robotics (Elective), 82.0%
Row 5006: SUCCESS - GRD05006, STU006, Physical Education (Elective), 74.0%
Row 5007: SUCCESS - GRD05007, STU007, Dance (Elective), 78.0%
Row 5008: SUCCESS - GRD05008, STU008, Cooking (Elective), 76.0%
Row 5009: SUCCESS - GRD05009, STU009, Photography (Elective), 51.0%
Row 5010: SUCCESS - GRD05010, STU010, Debate (Elective), 40.0%
Row 5011: SUCCESS - GRD05011, STU011, Music (Elective), 77.0%
Row 5012: SUCCESS - GRD05012, STU012, History (Core), 91.0%
Row 5013: SUCCESS - GRD05013, STU013, Mathematics (Core), 86.0%
Row 5014: SUCCESS - GRD05014, STU014, English (Core), 97.0%
Row 5015: SUCCESS - GRD05015, STU015, Science (Core), 75.0%
Row 5016: SUCCESS - GRD05016, STU016, Geography (Core), 47.0%
Row 5017: SUCCESS - GRD05017, STU017, Art (Elective), 85.0%
Row 5018: SUCCESS - GRD05018, STU018, Drama (Elective), 84.0%
Row 5019: SUCCESS - GRD05019, STU019, Computer Science (Elective), 57.0%
Row 5020: SUCCESS - GRD05020, STU020, Robotics (Elective), 86.0%
Row 5021: SUCCESS - GRD05021, STU021, Physical Education (Elective), 69.0%
Row 5022: SUCCESS - GRD05022, STU022, Dance (Elective), 84.0%
Row 5023: SUCCESS - GRD05023, STU023, Cooking (Elective), 93.0%
Row 5024: SUCCESS - GRD05024, STU024, Photography (Elective), 73.0%
Row 5025: SUCCESS - GRD05025, STU025, Debate (Elective), 79.0%
Row 5026: SUCCESS - GRD05026, STU026, Music (Elective), 84.0%
Row 5027: SUCCESS - GRD05027, STU027, History (Core), 85.0%
Row 5028: SUCCESS - GRD05028, STU028, Mathematics (Core), 96.0%
Row 5029: SUCCESS - GRD05029, STU029, English (Core), 82.0%
Row 5030: SUCCESS - GRD05030, STU030, Science (Core), 40.0%
Row 5031: SUCCESS - GRD05031, STU031, Geography (Core), 61.0%
Row 5032: SUCCESS - GRD05032, STU032, Art (Elective), 88.0%
Row 5033: SUCCESS - GRD05033, STU033, Drama (Elective), 58.0%
Row 5034: SUCCESS - GRD05034, STU034, Computer Science (Elective), 47.0%
Row 5035: SUCCESS - GRD05035, STU035, Robotics (Elective), 87.0%
Row 5036: SUCCESS - GRD05036, STU036, Physical Education (Elective), 90.0%
Row 5037: SUCCESS - GRD05037, STU037, Dance (Elective), 99.0%
Row 5038: SUCCESS - GRD05038, STU038, Cooking (Elective), 69.0%
Row 5039: SUCCESS - GRD05039, STU039, Photography (Elective), 98.0%
Row 5040: SUCCESS - GRD05040, STU040, Debate (Elective), 41.0%
Row 5041: SUCCESS - GRD05041, STU041, Music (Elective), 97.0%
Row 5042: SUCCESS - GRD05042, STU042, History (Core), 74.0%
Row 5043: SUCCESS - GRD05043, STU043, Mathematics (Core), 47.0%
Row 5044: SUCCESS - GRD05044, STU044, English (Core), 65.0%
Row 5045: SUCCESS - GRD05045, STU045, Science (Core), 83.0%
Row 5046: SUCCESS - GRD05046, STU046, Geography (Core), 79.0%
Row 5047: SUCCESS - GRD05047, STU047, Art (Elective), 47.0%
Row 5048: SUCCESS - GRD05048, STU048, Drama (Elective), 84.0%
Row 5049: SUCCESS - GRD05049, STU049, Computer Science (Elective), 88.0%
Row 5050: SUCCESS - GRD05050, STU050, Robotics (Elective), 46.0%
Row 5051: SUCCESS - GRD05051, STU001, Physical Education (Elective), 41.0%
Row 5052: SUCCESS - GRD05052, STU002, Dance (Elective), 83.0%
Row 5053: SUCCESS - GRD05053, STU003, Cooking (Elective), 42.0%
Row 5054: SUCCESS - GRD05054, STU004, Photography (Elective), 100.0%
Row 5055: SUCCESS - GRD05055, STU005, Debate (Elective), 73.0%
Row 5056: SUCCESS - GRD05056, STU006, Music (Elective), 64.0%
Row 5057: SUCCESS - GRD05057, STU007, History (Core), 73.0%
Row 5058: SUCCESS - GRD05058, STU008, Mathematics (Core), 79.0%
Row 5059: SUCCESS - GRD05059, STU009, English (Core), 55.0%
Row 5060: SUCCESS - GRD05060, STU010, Science (Core), 53.0%
Row 5061: SUCCESS - GRD05061, STU011, Geography (Core), 46.0%
Row 5062: SUCCESS - GRD05062, STU012, Art (Elective), 84.0%
Row 5063: SUCCESS - GRD05063, STU013, Drama (Elective), 99.0%
Row 5064: SUCCESS - GRD05064, STU014, Computer Science (Elective), 88.0%
Row 5065: SUCCESS - GRD05065, STU015, Robotics (Elective), 47.0%
Row 5066: SUCCESS - GRD05066, STU016, Physical Education (Elective), 82.0%
Row 5067: SUCCESS - GRD05067, STU017, Dance (Elective), 45.0%
Row 5068: SUCCESS - GRD05068, STU018, Cooking (Elective), 62.0%
Row 5069: SUCCESS - GRD05069, STU019, Photography (Elective), 57.0%
Row 5070: SUCCESS - GRD05070, STU020, Debate (Elective), 56.0%
Row 5071: SUCCESS - GRD05071, STU021, Music (Elective), 45.0%
Row 5072: SUCCESS - GRD05072, STU022, History (Core), 81.0%
Row 5073: SUCCESS - GRD05073, STU023, Mathematics (Core), 60.0%
Row 5074: SUCCESS - GRD05074, STU024, English (Core), 53.0%
Row 5075: SUCCESS - GRD05075, STU025, Science (Core), 71.0%
Row 5076: SUCCESS - GRD05076, STU026, Geography (Core), 75.0%
Row 5077: SUCCESS - GRD05077, STU027, Art (Elective), 60.0%
Row 5078: SUCCESS - GRD05078, STU028, Drama (Elective), 92.0%
Row 5079: SUCCESS - GRD05079, STU029, Computer Science (Elective), 47.0%
Row 5080: SUCCESS - GRD05080, STU030, Robotics (Elective), 79.0%
Row 5081: SUCCESS - GRD05081, STU031, Physical Education (Elective), 78.0%
Row 5082: SUCCESS - GRD05082, STU032, Dance (Elective), 78.0%
Row 5083: SUCCESS - GRD05083, STU033, Cooking (Elective), 41.0%
Row 5084: SUCCESS - GRD05084, STU034, Photography (Elective), 81.0%
Row 5085: SUCCESS - GRD05085, STU035, Debate (Elective), 91.0%
Row 5086: SUCCESS - GRD05086, STU036, Music (Elective), 44.0%
Row 5087: SUCCESS - GRD05087, STU037, History (Core), 88.0%
Row 5088: SUCCESS - GRD05088, STU038, Mathematics (Core), 68.0%
Row 5089: SUCCESS - GRD05089, STU039, English (Core), 79.0%
Row 5090: SUCCESS - GRD05090, STU040, Science (Core), 51.0%
Row 5091: SUCCESS - GRD05091, STU041, Geography (Core), 69.0%
Row 5092: SUCCESS - GRD05092, STU042, Art (Elective), 69.0%
Row 5093: SUCCESS - GRD05093, STU043, Drama (Elective), 100.0%
Row 5094: SUCCESS - GRD05094, STU044, Computer Science (Elective), 80.0%
Row 5095: SUCCESS - GRD05095, STU045, Robotics (Elective), 75.0%
Row 5096: SUCCESS - GRD05096, STU046, Physical Education (Elective), 95.0%
Row 5097: SUCCESS - GRD05097, STU047, Dance (Elective), 83.0%
Row 5098: SUCCESS - GRD05098, STU048, Cooking (Elective), 76.0%
Row 5099: SUCCESS - GRD05099, STU049, Photography (Elective), 71.0%
Row 5100: SUCCESS - GRD05100, STU050, Debate (Elective), 50.0%
Row 5101: SUCCESS - GRD05101, STU001, Music (Elective), 87.0%
Row 5102: SUCCESS - GRD05102, STU002, History (Core), 61.0%
Row 5103: SUCCESS - GRD05103, STU003, Mathematics (Core), 82.0%
Row 5104: SUCCESS - GRD05104, STU004, English (Core), 51.0%
Row 5105: SUCCESS - GRD05105, STU005, Science (Core), 79.0%
Row 5106: SUCCESS - GRD05106, STU006, Geography (Core), 73.0%
Row 5107: SUCCESS - GRD05107, STU007, Art (Elective), 68.0%
Row 5108: SUCCESS - GRD05108, STU008, Drama (Elective), 62.0%
Row 5109: SUCCESS - GRD05109, STU009, Computer Science (Elective), 44.0%
Row 5110: SUCCESS - GRD05110, STU010, Robotics (Elective), 46.0%
Row 5111: SUCCESS - GRD05111, STU011, Physical Education (Elective), 84.0%
Row 5112: SUCCESS - GRD05112, STU012, Dance (Elective), 61.0%
Row 5113: SUCCESS - GRD05113, STU013, Cooking (Elective), 40.0%
Row 5114: SUCCESS - GRD05114, STU014, Photography (Elective), 58.0%
Row 5115: SUCCESS - GRD05115, STU015, Debate (Elective), 88.0%
Row 5116: SUCCESS - GRD05116, STU016, Music (Elective), 74.0%
Row 5117: SUCCESS - GRD05117, STU017, History (Core), 94.0%
Row 5118: SUCCESS - GRD05118, STU018, Mathematics (Core), 82.0%
Row 5119: SUCCESS - GRD05119, STU019, English (Core), 51.0%
Row 5120: SUCCESS - GRD05120, STU020, Science (Core), 69.0%
Row 5121: SUCCESS - GRD05121, STU021, Geography (Core), 83.0%
Row 5122: SUCCESS - GRD05122, STU022, Art (Elective), 94.0%
Row 5123: SUCCESS - GRD05123, STU023, Drama (Elective), 67.0%
Row 5124: SUCCESS - GRD05124, STU024, Computer Science (Elective), 68.0%
Row 5125: SUCCESS - GRD05125, STU025, Robotics (Elective), 93.0%
Row 5126: SUCCESS - GRD05126, STU026, Physical Education (Elective), 86.0%
Row 5127: SUCCESS - GRD05127, STU027, Dance (Elective), 92.0%
Row 5128: SUCCESS - GRD05128, STU028, Cooking (Elective), 73.0%
Row 5129: SUCCESS - GRD05129, STU029, Photography (Elective), 72.0%
Row 5130: SUCCESS - GRD05130, STU030, Debate (Elective), 50.0%
Row 5131: SUCCESS - GRD05131, STU031, Music (Elective), 40.0%
Row 5132: SUCCESS - GRD05132, STU032, History (Core), 57.0%
